sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,19.12700819998281,19.12700819998281,f,7.541707500000484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,26.696788100001868,26.696788100001868,space,97.0608249999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_X_Back,False,2,robot,4,False,False,robot_stimuli\L_Head_X_Back.mp4,0,,,,,,,,,0,906,906,906,,,,,,,,,,,,,4018.0419934999954,4019.11368889999,,,,,,,4022.7491894999985,4022.7491894999985,4022.7491894999985,4022.7491894999985,4022.7491894999985,4022.7491894999985,4022.7491894999985,4022.7491894999985,None,None,None,,,,,,,,,,,4018.0419934999954,4018.0419934999954,None,,,4019.11368889999,,n,4018.0419934999954,4018.0419934999954,0.9289614000008442,4019.11368889999,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Torso_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Torso_Y_For.mp4,0,,,,,,,,,0,907,907,907,,,,,,,,,,,,,4022.7491894999985,4023.842549299996,,,,,,,4027.4757655999856,4027.4757655999856,4027.4757655999856,4027.4757655999856,4027.4757655999856,4027.4757655999856,4027.4757655999856,4027.4757655999856,None,None,None,,,,,,,,,,,4022.7491894999985,4022.7491894999985,None,,,4023.842549299996,,n,4022.7491894999985,4022.7491894999985,1.2001493999850936,4023.842549299996,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_X_Back,False,2,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,0,,,,,,,,,0,908,908,908,,,,,,,,,,,,,4027.4757655999856,4028.5667968000052,,,,,,,4032.2045986999874,4032.2045986999874,4032.2045986999874,4032.2045986999874,4032.2045986999874,4032.2045986999874,4032.2045986999874,4032.2045986999874,None,None,None,,,,,,,,,,,4027.4757655999856,4027.4757655999856,None,,,4028.5667968000052,,n,4027.4757655999856,4027.4757655999856,1.0037821999867447,4028.5667968000052,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Head_Y_Back,False,2,robot,4,False,False,robot_stimuli\R_Head_Y_Back.mp4,0,,,,,,,,,0,909,909,909,,,,,,,,,,,,,4032.2045986999874,4033.2789693999803,,,,,,,4036.908779199992,4036.908779199992,4036.908779199992,4036.908779199992,4036.908779199992,4036.908779199992,4036.908779199992,4036.908779199992,None,None,None,,,,,,,,,,,4032.2045986999874,4032.2045986999874,None,,,4033.2789693999803,,n,4032.2045986999874,4032.2045986999874,0.9074175999849103,4033.2789693999803,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,0,,,,,,,,,0,910,910,910,,,,,,,,,,,,,4036.908779199992,4037.982622999989,,,,,,,4041.6076525999815,4041.6076525999815,4041.6076525999815,4041.6076525999815,4041.6076525999815,4041.6076525999815,4041.6076525999815,4041.6076525999815,None,None,None,,,,,,,,,,,4036.908779199992,4036.908779199992,None,,,4037.982622999989,,n,4036.908779199992,4036.908779199992,1.1161864000023343,4037.982622999989,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_X_For,False,2,robot,4,False,False,robot_stimuli\R_Torso_X_For.mp4,0,,,,,,,,,0,911,911,911,,,,,,,,,,,,,4041.6076525999815,4042.680030599993,,,,,,,4046.3053201999865,4046.3053201999865,4046.3053201999865,4046.3053201999865,4046.3053201999865,4046.3053201999865,4046.3053201999865,4046.3053201999865,None,None,None,,,,,,,,,,,4041.6076525999815,4041.6076525999815,None,,,4042.680030599993,,n,4041.6076525999815,4041.6076525999815,1.06623799999943,4042.680030599993,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Head_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Head_Z_For.mp4,0,,,,,,,,,0,912,912,912,,,,,,,,,,,,,4046.3053201999865,4047.3801820999943,,,,,,,4051.0101344999857,4051.0101344999857,4051.0101344999857,4051.0101344999857,4051.0101344999857,4051.0101344999857,4051.0101344999857,4051.0101344999857,None,None,None,,,,,,,,,,,4046.3053201999865,4046.3053201999865,None,,,4047.3801820999943,,n,4046.3053201999865,4046.3053201999865,1.0864083000051323,4047.3801820999943,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Arm_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,0,,,,,,,,,0,913,913,913,,,,,,,,,,,,,4051.0101344999857,4052.0820936999808,,,,,,,4055.707579399983,4055.707579399983,4055.707579399983,4055.707579399983,4055.707579399983,4055.707579399983,4055.707579399983,4055.707579399983,None,None,None,,,,,,,,,,,4051.0101344999857,4051.0101344999857,None,,,4052.0820936999808,,n,4051.0101344999857,4051.0101344999857,1.8078354999888688,4052.0820936999808,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_X_Back,False,2,robot,4,False,False,robot_stimuli\R_Base_X_Back.mp4,0,,,,,,,,,0,914,914,914,,,,,,,,,,,,,4055.707579399983,4056.7835570999887,,,,,,,4060.425280299998,4060.425280299998,4060.425280299998,4060.425280299998,4060.425280299998,4060.425280299998,4060.425280299998,4060.425280299998,None,None,None,,,,,,,,,,,4055.707579399983,4055.707579399983,None,,,4056.7835570999887,,n,4055.707579399983,4055.707579399983,1.3942467999877408,4056.7835570999887,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_X_Back,False,2,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,0,,,,,,,,,0,915,915,915,,,,,,,,,,,,,4060.425280299998,4061.5015543999907,,,,,,,4065.1237240000046,4065.1237240000046,4065.1237240000046,4065.1237240000046,4065.1237240000046,4065.1237240000046,4065.1237240000046,4065.1237240000046,None,None,None,,,,,,,,,,,4060.425280299998,4060.425280299998,None,,,4061.5015543999907,,n,4060.425280299998,4060.425280299998,0.9805905999965034,4061.5015543999907,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Arm_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Arm_Z_Back.mp4,0,,,,,,,,,0,916,916,916,,,,,,,,,,,,,4065.1237240000046,4066.197033000004,,,,,,,4069.8219733999867,4069.8219733999867,4069.8219733999867,4069.8219733999867,4069.8219733999867,4069.8219733999867,4069.8219733999867,4069.8219733999867,None,None,None,,,,,,,,,,,4065.1237240000046,4065.1237240000046,None,,,4066.197033000004,,c,4065.1237240000046,4065.1237240000046,1.6209881999820936,4066.197033000004,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Base_Z_Back.mp4,0,,,,,,,,,0,917,917,917,,,,,,,,,,,,,4069.8219733999867,4070.9020862999896,,,,,,,4074.5393502999796,4074.5393502999796,4074.5393502999796,4074.5393502999796,4074.5393502999796,4074.5393502999796,4074.5393502999796,4074.5393502999796,None,None,None,,,,,,,,,,,4069.8219733999867,4069.8219733999867,None,,,4070.9020862999896,,n,4069.8219733999867,4069.8219733999867,2.8363248000096064,4070.9020862999896,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Base_X_Back,False,2,robot,4,False,False,robot_stimuli\L_Base_X_Back.mp4,0,,,,,,,,,0,918,918,918,,,,,,,,,,,,,4074.5393502999796,4075.6159770999802,,,,,,,4079.241868799989,4079.241868799989,4079.241868799989,4079.241868799989,4079.241868799989,4079.241868799989,4079.241868799989,4079.241868799989,None,None,None,,,,,,,,,,,4074.5393502999796,4074.5393502999796,None,,,4075.6159770999802,,n,4074.5393502999796,4074.5393502999796,1.2825313999783248,4075.6159770999802,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Base_Z_For.mp4,0,,,,,,,,,0,919,919,919,,,,,,,,,,,,,4079.241868799989,4080.314404200006,,,,,,,4083.9389478999947,4083.9389478999947,4083.9389478999947,4083.9389478999947,4083.9389478999947,4083.9389478999947,4083.9389478999947,4083.9389478999947,None,None,None,,,,,,,,,,,4079.241868799989,4079.241868799989,None,,,4080.314404200006,,c,4079.241868799989,4079.241868799989,2.09593589999713,4080.314404200006,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Head_X_For,False,2,robot,4,False,False,robot_stimuli\L_Head_X_For.mp4,0,,,,,,,,,0,920,920,920,,,,,,,,,,,,,4083.9389478999947,4085.0116719999933,,,,,,,4088.6718464999867,4088.6718464999867,4088.6718464999867,4088.6718464999867,4088.6718464999867,4088.6718464999867,4088.6718464999867,4088.6718464999867,None,None,None,,,,,,,,,,,4083.9389478999947,4083.9389478999947,None,,,4085.0116719999933,,n,4083.9389478999947,4083.9389478999947,1.6145297999901231,4085.0116719999933,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_Z_For,True,2,robot,4,False,False,robot_stimuli\R_Base_Z_For.mp4,0,,,,,,,,,0,921,921,921,,,,,,,,,,,,,4088.6718464999867,4089.751744599984,,,,,,,4093.3891761999985,4093.3891761999985,4093.3891761999985,4093.3891761999985,4093.3891761999985,4093.3891761999985,4093.3891761999985,4093.3891761999985,None,None,None,,,,,,,,,,,4088.6718464999867,4088.6718464999867,None,,,4089.751744599984,,c,4088.6718464999867,4088.6718464999867,1.5545508000068367,4089.751744599984,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Arm_Y_Back,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,0,,,,,,,,,0,922,922,922,,,,,,,,,,,,,4093.3891761999985,4094.466607599985,,,,,,,4098.091468900006,4098.091468900006,4098.091468900006,4098.091468900006,4098.091468900006,4098.091468900006,4098.091468900006,4098.091468900006,None,None,None,,,,,,,,,,,4093.3891761999985,4093.3891761999985,None,,,4094.466607599985,,n,4093.3891761999985,4093.3891761999985,1.0319529999687802,4094.466607599985,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Head_Y_For,False,2,robot,4,False,False,robot_stimuli\R_Head_Y_For.mp4,0,,,,,,,,,0,923,923,923,,,,,,,,,,,,,4098.091468900006,4099.168490099983,,,,,,,4102.795134299988,4102.795134299988,4102.795134299988,4102.795134299988,4102.795134299988,4102.795134299988,4102.795134299988,4102.795134299988,None,None,None,,,,,,,,,,,4098.091468900006,4098.091468900006,None,,,4099.168490099983,,n,4098.091468900006,4098.091468900006,0.23444889998063445,4099.168490099983,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Arm_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,0,,,,,,,,,0,924,924,924,,,,,,,,,,,,,4102.795134299988,4103.869872999989,,,,,,,4107.493992200005,4107.493992200005,4107.493992200005,4107.493992200005,4107.493992200005,4107.493992200005,4107.493992200005,4107.493992200005,None,None,None,,,,,,,,,,,4102.795134299988,4102.795134299988,None,,,4103.869872999989,,n,4102.795134299988,4102.795134299988,1.356909199996153,4103.869872999989,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Head_Y_For,True,2,robot,4,False,False,robot_stimuli\R_Head_Y_For.mp4,0,,,,,,,,,0,925,925,925,,,,,,,,,,,,,4107.493992200005,4108.568339299993,,,,,,,4112.2038244,4112.2038244,4112.2038244,4112.2038244,4112.2038244,4112.2038244,4112.2038244,4112.2038244,None,None,None,,,,,,,,,,,4107.493992200005,4107.493992200005,None,,,4108.568339299993,,c,4107.493992200005,4107.493992200005,1.6021437000017613,4108.568339299993,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Arm_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Arm_Z_Back.mp4,0,,,,,,,,,0,926,926,926,,,,,,,,,,,,,4112.2038244,4113.2839703999925,,,,,,,4116.899205599999,4116.899205599999,4116.899205599999,4116.899205599999,4116.899205599999,4116.899205599999,4116.899205599999,4116.899205599999,None,None,None,,,,,,,,,,,4112.2038244,4112.2038244,None,,,4113.2839703999925,,c,4112.2038244,4112.2038244,1.3587771000165958,4113.2839703999925,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Base_X_Back,False,2,robot,4,False,False,robot_stimuli\L_Base_X_Back.mp4,0,,,,,,,,,0,927,927,927,,,,,,,,,,,,,4116.899205599999,4117.982078799978,,,,,,,4121.618781500001,4121.618781500001,4121.618781500001,4121.618781500001,4121.618781500001,4121.618781500001,4121.618781500001,4121.618781500001,None,None,None,,,,,,,,,,,4116.899205599999,4116.899205599999,None,,,4117.982078799978,,n,4116.899205599999,4116.899205599999,1.388380899996264,4117.982078799978,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_Y_For,False,2,robot,4,False,False,robot_stimuli\R_Base_Y_For.mp4,0,,,,,,,,,0,928,928,928,,,,,,,,,,,,,4121.618781500001,4122.698362700001,,,,,,,4126.321489199996,4126.321489199996,4126.321489199996,4126.321489199996,4126.321489199996,4126.321489199996,4126.321489199996,4126.321489199996,None,None,None,,,,,,,,,,,4121.618781500001,4121.618781500001,None,,,4122.698362700001,,n,4121.618781500001,4121.618781500001,1.4081035999988671,4122.698362700001,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_X_Back,False,2,robot,4,False,False,robot_stimuli\R_Base_X_Back.mp4,0,,,,,,,,,0,929,929,929,,,,,,,,,,,,,4126.321489199996,4127.399676200002,,,,,,,4131.03948029998,4131.03948029998,4131.03948029998,4131.03948029998,4131.03948029998,4131.03948029998,4131.03948029998,4131.03948029998,None,None,None,,,,,,,,,,,4126.321489199996,4126.321489199996,None,,,4127.399676200002,,n,4126.321489199996,4126.321489199996,1.2506825999880675,4127.399676200002,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_Y_For,True,2,robot,4,False,False,robot_stimuli\R_Base_Y_For.mp4,0,,,,,,,,,0,930,930,930,,,,,,,,,,,,,4131.03948029998,4132.113968699996,,,,,,,4135.752858099993,4135.752858099993,4135.752858099993,4135.752858099993,4135.752858099993,4135.752858099993,4135.752858099993,4135.752858099993,None,None,None,,,,,,,,,,,4131.03948029998,4131.03948029998,None,,,4132.113968699996,,n,4131.03948029998,4131.03948029998,3.5925121000036597,4132.113968699996,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_X_Back,True,2,robot,4,False,False,robot_stimuli\R_Base_X_Back.mp4,0,,,,,,,,,0,931,931,931,,,,,,,,,,,,,4135.752858099993,4136.832133799995,,,,,,,4140.457225399994,4140.457225399994,4140.457225399994,4140.457225399994,4140.457225399994,4140.457225399994,4140.457225399994,4140.457225399994,None,None,None,,,,,,,,,,,4135.752858099993,4135.752858099993,None,,,4136.832133799995,,c,4135.752858099993,4135.752858099993,2.3063725999963935,4136.832133799995,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_Y_For,True,2,robot,4,False,False,robot_stimuli\R_Base_Y_For.mp4,0,,,,,,,,,0,932,932,932,,,,,,,,,,,,,4140.457225399994,4141.535469900002,,,,,,,4145.160583499994,4145.160583499994,4145.160583499994,4145.160583499994,4145.160583499994,4145.160583499994,4145.160583499994,4145.160583499994,None,None,None,,,,,,,,,,,4140.457225399994,4140.457225399994,None,,,4141.535469900002,,c,4140.457225399994,4140.457225399994,2.650644600013038,4141.535469900002,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Arm_Y_Back,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,0,,,,,,,,,0,933,933,933,,,,,,,,,,,,,4145.160583499994,4146.236072400003,,,,,,,4149.860054299992,4149.860054299992,4149.860054299992,4149.860054299992,4149.860054299992,4149.860054299992,4149.860054299992,4149.860054299992,None,None,None,,,,,,,,,,,4145.160583499994,4145.160583499994,None,,,4146.236072400003,,n,4145.160583499994,4145.160583499994,1.1418518999998923,4146.236072400003,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Base_X_Back,False,2,robot,4,False,False,robot_stimuli\R_Base_X_Back.mp4,0,,,,,,,,,0,934,934,934,,,,,,,,,,,,,4149.860054299992,4150.935416399996,,,,,,,4154.560027899977,4154.560027899977,4154.560027899977,4154.560027899977,4154.560027899977,4154.560027899977,4154.560027899977,4154.560027899977,None,None,None,,,,,,,,,,,4149.860054299992,4149.860054299992,None,,,4150.935416399996,,c,4149.860054299992,4149.860054299992,1.994547300011618,4150.935416399996,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Torso_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Torso_Y_For.mp4,0,,,,,,,,,0,935,935,935,,,,,,,,,,,,,4154.560027899977,4155.651533900003,,,,,,,4159.276612799993,4159.276612799993,4159.276612799993,4159.276612799993,4159.276612799993,4159.276612799993,4159.276612799993,4159.276612799993,None,None,None,,,,,,,,,,,4154.560027899977,4154.560027899977,None,,,4155.651533900003,,n,4154.560027899977,4154.560027899977,2.2710541999840643,4155.651533900003,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Torso_Z_For.mp4,0,,,,,,,,,0,936,936,936,,,,,,,,,,,,,4159.276612799993,4160.3514674000035,,,,,,,4163.977674599999,4163.977674599999,4163.977674599999,4163.977674599999,4163.977674599999,4163.977674599999,4163.977674599999,4163.977674599999,None,None,None,,,,,,,,,,,4159.276612799993,4159.276612799993,None,,,4160.3514674000035,,n,4159.276612799993,4159.276612799993,2.9311574999883305,4160.3514674000035,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Torso_Y_For,True,2,robot,4,False,False,robot_stimuli\L_Torso_Y_For.mp4,0,,,,,,,,,0,937,937,937,,,,,,,,,,,,,4163.977674599999,4165.048240200005,,,,,,,4168.676450900006,4168.676450900006,4168.676450900006,4168.676450900006,4168.676450900006,4168.676450900006,4168.676450900006,4168.676450900006,None,None,None,,,,,,,,,,,4163.977674599999,4163.977674599999,None,,,4165.048240200005,,n,4163.977674599999,4163.977674599999,2.593521000002511,4165.048240200005,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_Z_For,True,2,robot,4,False,False,robot_stimuli\R_Torso_Z_For.mp4,0,,,,,,,,,0,938,938,938,,,,,,,,,,,,,4168.676450900006,4169.744939700002,,,,,,,4173.385011199978,4173.385011199978,4173.385011199978,4173.385011199978,4173.385011199978,4173.385011199978,4173.385011199978,4173.385011199978,None,None,None,,,,,,,,,,,4168.676450900006,4168.676450900006,None,,,4169.744939700002,,n,4168.676450900006,4168.676450900006,2.129757899994729,4169.744939700002,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Arm_Z_For,False,2,robot,4,False,False,robot_stimuli\L_Arm_Z_For.mp4,0,,,,,,,,,0,939,939,939,,,,,,,,,,,,,4173.385011199978,4174.461586199992,,,,,,,4178.101732399984,4178.101732399984,4178.101732399984,4178.101732399984,4178.101732399984,4178.101732399984,4178.101732399984,4178.101732399984,None,None,None,,,,,,,,,,,4173.385011199978,4173.385011199978,None,,,4174.461586199992,,n,4173.385011199978,4173.385011199978,1.572832700010622,4174.461586199992,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Torso_X_For,False,2,robot,4,False,False,robot_stimuli\L_Torso_X_For.mp4,0,,,,,,,,,0,940,940,940,,,,,,,,,,,,,4178.101732399984,4179.190782799997,,,,,,,4182.831587699999,4182.831587699999,4182.831587699999,4182.831587699999,4182.831587699999,4182.831587699999,4182.831587699999,4182.831587699999,None,None,None,,,,,,,,,,,4178.101732399984,4178.101732399984,None,,,4179.190782799997,,c,4178.101732399984,4178.101732399984,2.204592900001444,4179.190782799997,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Head_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Head_Z_For.mp4,0,,,,,,,,,0,941,941,941,,,,,,,,,,,,,4182.831587699999,4183.902019300003,,,,,,,4187.532311699993,4187.532311699993,4187.532311699993,4187.532311699993,4187.532311699993,4187.532311699993,4187.532311699993,4187.532311699993,None,None,None,,,,,,,,,,,4182.831587699999,4182.831587699999,None,,,4183.902019300003,,n,4182.831587699999,4182.831587699999,1.9890529999975115,4183.902019300003,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_X_Back,False,2,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,0,,,,,,,,,0,942,942,942,,,,,,,,,,,,,4187.532311699993,4188.609284299979,,,,,,,4192.238896900002,4192.238896900002,4192.238896900002,4192.238896900002,4192.238896900002,4192.238896900002,4192.238896900002,4192.238896900002,None,None,None,,,,,,,,,,,4187.532311699993,4187.532311699993,None,,,4188.609284299979,,n,4187.532311699993,4187.532311699993,2.5370599000016227,4188.609284299979,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Base_Z_For,False,2,robot,4,False,False,robot_stimuli\L_Base_Z_For.mp4,0,,,,,,,,,0,943,943,943,,,,,,,,,,,,,4192.238896900002,4193.333775699983,,,,,,,4196.969544699998,4196.969544699998,4196.969544699998,4196.969544699998,4196.969544699998,4196.969544699998,4196.969544699998,4196.969544699998,None,None,None,,,,,,,,,,,4192.238896900002,4192.238896900002,None,,,4193.333775699983,,n,4192.238896900002,4192.238896900002,2.620020900008967,4193.333775699983,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
R_Torso_Y_For,False,2,robot,4,False,False,robot_stimuli\R_Torso_Y_For.mp4,0,,,,,,,,,0,944,944,944,,,,,,,,,,,,,4196.969544699998,4198.044519899995,,,,,,,4201.674133499997,4201.674133499997,4201.674133499997,4201.674133499997,4201.674133499997,4201.674133499997,4201.674133499997,4201.674133499997,None,None,None,,,,,,,,,,,4196.969544699998,4196.969544699998,None,,,4198.044519899995,,n,4196.969544699998,4196.969544699998,2.7823855000024196,4198.044519899995,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Torso_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Torso_Y_For.mp4,0,,,,,,,,,0,945,945,945,,,,,,,,,,,,,4201.674133499997,4202.748778599984,,,,,,,4206.376084399992,4206.376084399992,4206.376084399992,4206.376084399992,4206.376084399992,4206.376084399992,4206.376084399992,4206.376084399992,None,None,None,,,,,,,,,,,4201.674133499997,4201.674133499997,None,,,4202.748778599984,,None,4201.674133499997,4201.674133499997,,4202.748778599984,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
L_Torso_Z_Back,False,2,robot,4,False,False,robot_stimuli\L_Torso_Z_Back.mp4,0,,,,,,,,,0,946,946,946,,,,,,,,,,,,,4206.376084399992,4207.450451099983,,,,,,,4211.086071500002,4211.086071500002,4211.086071500002,4211.086071500002,4211.086071500002,4211.086071500002,4211.086071500002,4211.086071500002,None,None,None,,,,,,,,,,,4206.376084399992,4206.376084399992,None,,,4207.450451099983,,n,4206.376084399992,4206.376084399992,2.184526700002607,4207.450451099983,0,001,2024-05-23_14h00.42.045,robot_nback_sign,2022.2.5,None,
