sequence,odd_ones,choices,choice_n,parameter,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Arm_Y_For', 'L_Arm_X_For', 'L_Arm_Y_Back', 'L_Head_Y_For']","{'laterality': 'R_Arm_Y_For', 'localisation': 'L_Head_Y_For', 'movement': 'L_Arm_X_For'}",['localisation'],0,localisation,L_Head_Y_For,1,robot,1,False,True,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Head_Y_For.mp4,1,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,1007.5836646000098,,,1024.3278471000085,1024.3278471000085,1024.3278471000085,4,0.34965960000408813,1024.706510399992,1028.0417661000101,1024.706510399992,1028.0417661000101,1024.706510399992,1028.0417661000101,1024.706510399992,1028.0417661000101,48.51851851851852,2.830622699984815,space,,,1009.6801555000129,3.299058300006436,,,,,,,1007.5836646000098,1007.5836646000098,None,,1020.6945364999992,1007.5836646000098,1007.5836646000098,,,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_left_L_0', 'blue_bottom_C_45', 'red_bottom_Z_0', 'blue_bottom_P_0']","{'color': 'red_bottom_Z_0', 'position': 'blue_left_L_0', 'orientation': 'blue_bottom_C_45'}","['color', 'position']",0,color,red_bottom_Z_0,2,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,1032.3189353000198,,,1043.317135499994,1043.317135499994,1043.317135499994,3,1.577047800004948,1044.9120770000154,1044.9120770000154,1044.9120770000154,1044.9120770000154,1044.9120770000154,1044.9120770000154,1044.9120770000154,1044.9120770000154,None,None,None,,,1034.386163499992,,,,,,,,1028.0417661000101,1028.0417661000101,space,4.264971199998399,,,,1041.0839186999947,1043.317135499994,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_F_45', 'red_bottom_M_0', 'blue_bottom_C_0', 'blue_left_M_0']","{'color': 'red_bottom_M_0', 'position': 'blue_left_M_0', 'orientation': 'blue_bottom_F_45'}","['color', 'position']",0,color,red_bottom_M_0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,1044.9120770000154,,,1055.5028115000168,1055.5028115000168,1055.5028115000168,2,1.918971800012514,1057.4376699000131,1057.4376699000131,1057.4376699000131,1057.4376699000131,1057.4376699000131,1057.4376699000131,1057.4376699000131,1057.4376699000131,None,None,None,,,1046.9825413000071,,,,,,,,1044.9120770000154,1044.9120770000154,None,,,1044.9120770000154,1044.9120770000154,1053.4742657000024,1055.5028115000168,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_left_L_45', 'blue_bottom_M_45', 'blue_bottom_V_0', 'red_bottom_L_45']","{'color': 'red_bottom_L_45', 'position': 'blue_left_L_45', 'orientation': 'blue_bottom_V_0'}","['color', 'orientation']",0,color,red_bottom_L_45,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,1057.4376699000131,,,1068.0211352000188,1068.0211352000188,1068.0211352000188,4,2.2364044999994803,1070.2711165999935,1070.2711165999935,1070.2711165999935,1070.2711165999935,1070.2711165999935,1070.2711165999935,1070.2711165999935,1070.2711165999935,None,None,None,,,1059.5090868000116,,,,,,,,1057.4376699000131,1057.4376699000131,None,,,1057.4376699000131,1057.4376699000131,1065.9870109000185,1068.0211352000188,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_H_0', 'red_left_S_45', 'red_right_K_45', 'blue_right_M_45']","{'color': 'blue_right_M_45', 'position': 'red_left_S_45', 'orientation': 'red_right_H_0'}","['position', 'orientation']",1,orientation,red_right_H_0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,1070.2711165999935,,,1081.0497574000037,1081.0497574000037,1081.0497574000037,1,1.904507500003092,1082.9700021000172,1082.9700021000172,1082.9700021000172,1082.9700021000172,1082.9700021000172,1082.9700021000172,1082.9700021000172,1082.9700021000172,None,None,None,,,1072.3386877000157,,,,,,,,1070.2711165999935,1070.2711165999935,None,,,1070.2711165999935,1070.2711165999935,1079.025105000008,1081.0497574000037,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_right_R_45', 'blue_top_J_0', 'red_top_S_45', 'blue_top_D_45']","{'color': 'red_top_S_45', 'position': 'blue_right_R_45', 'orientation': 'blue_top_J_0'}","['color', 'position']",1,position,blue_right_R_45,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,1082.9700021000172,,,1093.760515700007,1093.760515700007,1093.760515700007,1,1.9987134999828413,1095.772671600018,1095.772671600018,1095.772671600018,1095.772671600018,1095.772671600018,1095.772671600018,1095.772671600018,1095.772671600018,None,None,None,,,1085.0432512999978,,,,,,,,1082.9700021000172,1082.9700021000172,None,,,1082.9700021000172,1082.9700021000172,1091.5315996000136,1093.760515700007,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_top_Z_0', 'blue_top_C_45', 'red_top_B_0', 'blue_right_T_0']","{'color': 'red_top_B_0', 'position': 'blue_right_T_0', 'orientation': 'blue_top_C_45'}","['color', 'position']",1,position,blue_right_T_0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,1095.772671600018,,,1106.3677821000165,1106.3677821000165,1106.3677821000165,4,1.3540508000005502,1107.7408529999957,1107.7408529999957,1107.7408529999957,1107.7408529999957,1107.7408529999957,1107.7408529999957,1107.7408529999957,1107.7408529999957,None,None,None,,,1097.841085299995,,,,,,,,1095.772671600018,1095.772671600018,None,,,1095.772671600018,1095.772671600018,1104.1357923000178,1106.3677821000165,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_G_45', 'red_bottom_G_0', 'red_right_J_45', 'red_bottom_Z_45']","{'color': 'blue_bottom_G_45', 'position': 'red_right_J_45', 'orientation': 'red_bottom_G_0'}","['position', 'orientation']",0,position,red_right_J_45,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,1107.7408529999957,,,1118.539266000007,1118.539266000007,1118.539266000007,3,2.405232499993872,1120.9559152000002,1120.9559152000002,1120.9559152000002,1120.9559152000002,1120.9559152000002,1120.9559152000002,1120.9559152000002,1120.9559152000002,None,None,None,,,,,,,,,,,1107.7408529999957,1107.7408529999957,None,,,1107.7408529999957,1107.7408529999957,1116.3160157999955,1118.539266000007,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_top_M_0', 'red_left_F_0', 'red_top_L_45', 'red_top_K_0']","{'color': 'blue_top_M_0', 'position': 'red_left_F_0', 'orientation': 'red_top_L_45'}","['position', 'orientation']",1,orientation,red_top_L_45,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,1120.9559152000002,,,1131.7689802999957,1131.7689802999957,1131.7689802999957,3,1.811090700008208,1133.5955792000168,1133.5955792000168,1133.5955792000168,1133.5955792000168,1133.5955792000168,1133.5955792000168,1133.5955792000168,1133.5955792000168,None,None,None,,,1123.0250985000166,,,,,,,,1120.9559152000002,1120.9559152000002,None,,,1120.9559152000002,1120.9559152000002,1129.732967000018,1131.7689802999957,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_left_T_45', 'blue_left_G_45', 'blue_right_X_45', 'blue_left_M_0']","{'color': 'red_left_T_45', 'position': 'blue_right_X_45', 'orientation': 'blue_left_M_0'}","['color', 'orientation']",1,orientation,blue_left_M_0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,1133.5955792000168,,,1144.619551700016,1144.619551700016,1144.619551700016,4,1.5951523999974597,1146.2307517000008,1146.2307517000008,1146.2307517000008,1146.2307517000008,1146.2307517000008,1146.2307517000008,1146.2307517000008,1146.2307517000008,None,None,None,,,1135.6670342000143,,,,,,,,1133.5955792000168,1133.5955792000168,None,,,1133.5955792000168,1133.5955792000168,1142.380782399996,1144.619551700016,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_C_0', 'red_left_Q_0', 'blue_left_X_0', 'red_left_N_45']","{'color': 'blue_left_X_0', 'position': 'red_right_C_0', 'orientation': 'red_left_N_45'}","['position', 'orientation']",0,position,red_right_C_0,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,1146.2307517000008,,,1156.837000600004,1156.837000600004,1156.837000600004,1,0.9695791999984067,1157.819236500014,1157.819236500014,1157.819236500014,1157.819236500014,1157.819236500014,1157.819236500014,1157.819236500014,1157.819236500014,None,None,None,,,1148.3016424000089,,,,,,,,1146.2307517000008,1146.2307517000008,None,,,1146.2307517000008,1146.2307517000008,1154.796899900015,1156.837000600004,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_left_Z_0', 'blue_top_N_45', 'blue_top_P_0', 'red_top_Q_0']","{'color': 'red_top_Q_0', 'position': 'blue_left_Z_0', 'orientation': 'blue_top_N_45'}","['color', 'orientation']",1,orientation,blue_top_N_45,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,1157.819236500014,,,1168.6192248000007,1168.6192248000007,1168.6192248000007,2,1.4509393999760505,1170.0808741000073,1170.0808741000073,1170.0808741000073,1170.0808741000073,1170.0808741000073,1170.0808741000073,1170.0808741000073,1170.0808741000073,None,None,None,,,1159.8928631000163,,,,,,,,1157.819236500014,1157.819236500014,None,,,1157.819236500014,1157.819236500014,1166.5873837000108,1168.6192248000007,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_D_0', 'red_bottom_X_45', 'blue_bottom_L_0', 'red_bottom_N_0']","{'color': 'blue_bottom_L_0', 'position': 'red_right_D_0', 'orientation': 'red_bottom_X_45'}","['color', 'orientation']",0,color,blue_bottom_L_0,2,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,1170.0808741000073,,,1181.0910025000048,1181.0910025000048,1181.0910025000048,3,1.9587833000114188,1183.0834582000098,1185.7049387000152,1183.0834582000098,1185.7049387000152,1183.0834582000098,1185.7049387000152,1183.0834582000098,1185.7049387000152,34.78395061728394,2.4616921999840997,space,,,1172.1560293000075,2.5936579999979585,,,,,,,1170.0808741000073,1170.0808741000073,None,,,1170.0808741000073,1170.0808741000073,1178.8542941000196,1181.0910025000048,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_S_45', 'blue_top_H_0', 'blue_left_H_45', 'blue_top_N_45']","{'color': 'red_top_S_45', 'position': 'blue_left_H_45', 'orientation': 'blue_top_H_0'}","['color', 'position', 'orientation']",0,color,red_top_S_45,3,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,1202.0175224000122,,,1212.6130129999947,1212.6130129999947,1212.6130129999947,1,1.314760400011437,1213.9418522999913,1213.9418522999913,1213.9418522999913,1213.9418522999913,1213.9418522999913,1213.9418522999913,1213.9418522999913,1213.9418522999913,None,None,None,,,,,,,,,,,1185.7049387000152,1185.7049387000152,space,16.298978199978592,,,,1210.5788624999986,1212.6130129999947,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_X_45', 'blue_top_S_0', 'red_bottom_Q_0', 'red_top_M_0']","{'color': 'blue_top_S_0', 'position': 'red_bottom_Q_0', 'orientation': 'red_top_X_45'}","['color', 'position', 'orientation']",0,color,blue_top_S_0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,1213.9418522999913,,,1224.728164,1224.728164,1224.728164,2,1.3148829000128899,1226.0565744999913,1226.0565744999913,1226.0565744999913,1226.0565744999913,1226.0565744999913,1226.0565744999913,1226.0565744999913,1226.0565744999913,None,None,None,,,1216.0124428000126,,,,,,,,1213.9418522999913,1213.9418522999913,None,,,1213.9418522999913,1213.9418522999913,1222.495137299993,1224.728164,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_G_45', 'red_bottom_C_45', 'blue_right_R_45', 'blue_bottom_K_0']","{'color': 'red_bottom_C_45', 'position': 'blue_right_R_45', 'orientation': 'blue_bottom_K_0'}","['color', 'position', 'orientation']",1,position,blue_right_R_45,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,1226.0565744999913,,,1236.8537813000148,1236.8537813000148,1236.8537813000148,3,2.0604878999874927,1238.9269444000092,1238.9269444000092,1238.9269444000092,1238.9269444000092,1238.9269444000092,1238.9269444000092,1238.9269444000092,1238.9269444000092,None,None,None,,,1228.1330526999955,,,,,,,,1226.0565744999913,1226.0565744999913,None,,,1226.0565744999913,1226.0565744999913,1234.618981800013,1236.8537813000148,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_top_W_0', 'red_left_Z_0', 'blue_left_W_0', 'blue_left_Q_45']","{'color': 'red_left_Z_0', 'position': 'blue_top_W_0', 'orientation': 'blue_left_Q_45'}","['color', 'position', 'orientation']",2,orientation,blue_left_Q_45,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,1238.9269444000092,,,1249.7359972000122,1249.7359972000122,1249.7359972000122,4,2.321245799976168,1252.0680932000105,1252.0680932000105,1252.0680932000105,1252.0680932000105,1252.0680932000105,1252.0680932000105,1252.0680932000105,1252.0680932000105,None,None,None,,,1240.9966887000191,,,,,,,,1238.9269444000092,1238.9269444000092,None,,,1238.9269444000092,1238.9269444000092,1247.4978925000178,1249.7359972000122,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_left_F_0', 'blue_bottom_W_0', 'red_bottom_T_0', 'blue_bottom_J_45']","{'color': 'red_bottom_T_0', 'position': 'blue_left_F_0', 'orientation': 'blue_bottom_J_45'}","['color', 'position', 'orientation']",1,position,blue_left_F_0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,1252.0680932000105,,,1262.8596154999977,1262.8596154999977,1262.8596154999977,1,6.77513419999741,1269.6484513000178,1269.6484513000178,1269.6484513000178,1269.6484513000178,1269.6484513000178,1269.6484513000178,1269.6484513000178,1269.6484513000178,None,None,None,,,1254.137207599997,,,,,,,,1252.0680932000105,1252.0680932000105,None,,,1252.0680932000105,1252.0680932000105,1260.6273770999978,1262.8596154999977,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_K_45', 'red_right_W_45', 'blue_top_B_45', 'red_top_H_0']","{'color': 'blue_top_B_45', 'position': 'red_right_W_45', 'orientation': 'red_top_H_0'}","['color', 'position', 'orientation']",0,color,blue_top_B_45,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,1269.6484513000178,,,1280.031879200018,1280.031879200018,1280.031879200018,3,1.950530100002652,1281.999209200003,1281.999209200003,1281.999209200003,1281.999209200003,1281.999209200003,1281.999209200003,1281.999209200003,1281.999209200003,None,None,None,,,1271.7270995000144,,,,,,,,1269.6484513000178,1269.6484513000178,None,,,1269.6484513000178,1269.6484513000178,1278.0036635000142,1280.031879200018,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_top_W_0', 'blue_left_F_0', 'blue_top_R_45', 'blue_top_S_0']","{'color': 'red_top_W_0', 'position': 'blue_left_F_0', 'orientation': 'blue_top_R_45'}","['color', 'position', 'orientation']",2,orientation,blue_top_R_45,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,1281.999209200003,,,1292.3839699999953,1292.3839699999953,1292.3839699999953,4,1.6929945000156295,1294.0906573999964,1294.0906573999964,1294.0906573999964,1294.0906573999964,1294.0906573999964,1294.0906573999964,1294.0906573999964,1294.0906573999964,None,None,None,,,,,,,,,,,1281.999209200003,1281.999209200003,None,,,1281.999209200003,1281.999209200003,1290.3525733000133,1292.3839699999953,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_D_45', 'red_bottom_G_45', 'blue_left_C_45', 'blue_bottom_D_0']","{'color': 'red_bottom_G_45', 'position': 'blue_left_C_45', 'orientation': 'blue_bottom_D_0'}","['color', 'position', 'orientation']",1,position,blue_left_C_45,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,1294.0906573999964,,,1304.9035826000036,1304.9035826000036,1304.9035826000036,3,1.4184909999894444,1306.33960810001,1306.33960810001,1306.33960810001,1306.33960810001,1306.33960810001,1306.33960810001,1306.33960810001,1306.33960810001,None,None,None,,,1296.1623050000053,,,,,,,,1294.0906573999964,1294.0906573999964,None,,,1294.0906573999964,1294.0906573999964,1302.6643063999945,1304.9035826000036,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_bottom_W_0', 'red_top_D_0', 'red_bottom_V_45', 'red_bottom_W_0']","{'color': 'blue_bottom_W_0', 'position': 'red_top_D_0', 'orientation': 'red_bottom_V_45'}","['color', 'position', 'orientation']",2,orientation,red_bottom_V_45,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,1306.33960810001,,,1317.3270252000075,1317.3270252000075,1317.3270252000075,3,2.1944340000045486,1319.5298228000174,1319.5298228000174,1319.5298228000174,1319.5298228000174,1319.5298228000174,1319.5298228000174,1319.5298228000174,1319.5298228000174,None,None,None,,,1308.4116140000115,,,,,,,,1306.33960810001,1306.33960810001,None,,,1306.33960810001,1306.33960810001,1315.0995522000012,1317.3270252000075,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_right_V_45', 'blue_right_F_0', 'blue_top_V_45', 'red_right_S_45']","{'color': 'red_right_S_45', 'position': 'blue_top_V_45', 'orientation': 'blue_right_F_0'}","['color', 'position', 'orientation']",0,color,red_right_S_45,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,1319.5298228000174,,,1330.3073360999988,1330.3073360999988,1330.3073360999988,4,1.229675100010354,1331.5476208000036,1331.5476208000036,1331.5476208000036,1331.5476208000036,1331.5476208000036,1331.5476208000036,1331.5476208000036,1331.5476208000036,None,None,None,,,1321.5956701000105,,,,,,,,1319.5298228000174,1319.5298228000174,None,,,1319.5298228000174,1319.5298228000174,1328.0767284000176,1330.3073360999988,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['red_right_L_0', 'red_left_S_0', 'blue_left_P_0', 'red_left_J_45']","{'color': 'blue_left_P_0', 'position': 'red_right_L_0', 'orientation': 'red_left_J_45'}","['color', 'position', 'orientation']",1,position,red_right_L_0,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,1331.5476208000036,,,1342.3274317000178,1342.3274317000178,1342.3274317000178,1,2.327446700015571,1344.6684382999956,1344.6684382999956,1344.6684382999956,1344.6684382999956,1344.6684382999956,1344.6684382999956,1344.6684382999956,1344.6684382999956,None,None,None,,,1333.617539800005,,,,,,,,1331.5476208000036,1331.5476208000036,None,,,1331.5476208000036,1331.5476208000036,1340.3070191000006,1342.3274317000178,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
"['blue_top_D_45', 'blue_left_N_45', 'red_top_X_45', 'blue_top_L_0']","{'color': 'red_top_X_45', 'position': 'blue_left_N_45', 'orientation': 'blue_top_L_0'}","['color', 'position', 'orientation']",2,orientation,blue_top_L_0,3,letter,2,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,1344.6684382999956,,,1355.687122400006,1355.687122400006,1355.687122400006,4,1.2430017000006046,1356.955385600013,1359.3783130999946,1356.955385600013,1359.3783130999946,1356.955385600013,1359.3783130999946,1356.955385600013,1359.3783130999946,31.543209876543205,2.029163900006097,space,,,1346.7358252000122,2.3942835000052582,,,,,,,1344.6684382999956,1344.6684382999956,None,,,1344.6684382999956,1344.6684382999956,1353.6518344999931,1355.687122400006,1,001,2024-06-24_14h36.28.142,robot_cogshifting_sign,2022.2.5,143.76388221614772,
