sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Head_Z_For', 'L_Arm_Y_Back']",False,L_Torso_Y_For,2,robot,6,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\L_Torso_Y_For.mp4,22,,,,,,,,,,,,,0,153,153,153,,,,,,,,,,,,,,,,,3345.404926200001,3346.5123274,,,,,,,,,3350.3727026000015,3350.3727026000015,3350.3727026000015,3350.3727026000015,3350.3727026000015,3350.3727026000015,3350.3727026000015,3350.3727026000015,None,None,None,,,,,,,,,,,3336.980768600002,3336.980768600002,None,,,,,3346.5123274,3346.5123274,3346.5123274,n,3.831454199998916,3336.980768600002,3336.980768600002,3341.775042100002,3346.5123274,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Base_Z_For', 'L_Torso_X_For']",True,L_Base_Z_For,2,robot,6,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\L_Base_Z_For.mp4,22,,,,,,,,,,,,,0,154,154,154,,,,,,,,,,,,,,,,,3358.7974465000007,3359.8755674999993,,,,,,,,,3363.514868500002,3363.514868500002,3363.514868500002,3363.514868500002,3363.514868500002,3363.514868500002,3363.514868500002,3363.514868500002,None,None,None,,,,,,,,,,,3350.3727026000015,3350.3727026000015,None,,,,,3359.8755674999993,3359.8755674999993,3359.8755674999993,c,3.2588998999981413,3350.3727026000015,3350.3727026000015,3355.1769642,3359.8755674999993,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Head_X_For', 'L_Torso_Y_For']",False,R_Base_Y_Back,2,robot,6,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Base_Y_Back.mp4,22,,,,,,,,,,,,,0,155,155,155,,,,,,,,,,,,,,,,,3371.9397027000014,3373.0274739000015,,,,,,,,,3376.674895100001,3376.674895100001,3376.674895100001,3376.674895100001,3376.674895100001,3376.674895100001,3376.674895100001,3376.674895100001,None,None,None,,,,,,,,,,,3363.514868500002,3363.514868500002,None,,,,,3373.0274739000015,3373.0274739000015,3373.0274739000015,n,3.492006999998921,3363.514868500002,3363.514868500002,3368.3101099000014,3373.0274739000015,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_Y_For', 'L_Head_X_Back']",True,R_Base_Y_For,2,robot,6,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\R_Base_Y_For.mp4,22,,,,,,,,,,,,,0,156,156,156,,,,,,,,,,,,,,,,,3385.1065313,3386.1913024000023,,,,,,,,,3390.573485000001,3390.573485000001,3390.573485000001,3390.573485000001,3390.573485000001,3390.573485000001,3390.573485000001,3390.573485000001,None,None,None,,,,,,,,,,,3376.674895100001,3376.674895100001,None,,,,,3386.1913024000023,3386.1913024000023,3386.1913024000023,c,4.352295899998353,3376.674895100001,3376.674895100001,3381.4773564000025,3386.1913024000023,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Arm_Z_Back', 'R_Arm_Y_For']",True,R_Arm_Z_Back,2,robot,6,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,22,,,,,,,,,,,,,0,157,157,157,,,,,,,,,,,,,,,,,3398.8896744000012,3399.9773879999993,,,,,,,,,3403.964425000002,3403.964425000002,3403.964425000002,3403.964425000002,3403.964425000002,3403.964425000002,3403.964425000002,3403.964425000002,None,None,None,,,,,,,,,,,3390.573485000001,3390.573485000001,None,,,,,3399.9773879999993,3399.9773879999993,3399.9773879999993,c,3.9488980999976775,3390.573485000001,3390.573485000001,3395.3836912000006,3399.9773879999993,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Base_Y_For', 'R_Base_Z_For']",False,R_Head_Z_Back,2,robot,6,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Head_Z_Back.mp4,22,,,,,,,,,,,,,0,158,158,158,,,,,,,,,,,,,,,,,3412.300435100002,3405.038830199999,,,,,,,,,3417.1560948000006,3417.1560948000006,3417.1560948000006,3417.1560948000006,3417.1560948000006,3417.1560948000006,3417.1560948000006,3417.1560948000006,None,None,None,,,,,,,,,,,3403.964425000002,3403.964425000002,None,,,,,3413.3914867999993,3413.3914867999993,3413.3914867999993,n,3.7268865999958507,3403.964425000002,3403.964425000002,3408.661996400002,3413.3914867999993,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Torso_Y_For', 'R_Base_Y_Back']",True,L_Torso_Y_For,2,robot,6,False,True,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\L_Torso_Y_For.mp4,22,,,,,,,,,,,,,0,159,159,159,,,,,,,,,,,,,,,,,3425.5809738999997,3426.659174299999,,,,,,,,,3430.4128106999997,3435.0133386000016,3430.4128106999997,3435.0133386000016,3430.4128106999997,3435.0133386000016,3430.4128106999997,3435.0133386000016,60.70987654320987,3.715803799997957,space,,,4.5383011999965674,,,,,,,,3417.1560948000006,3417.1560948000006,None,,,,,3426.659174299999,3426.659174299999,3426.659174299999,c,3.675270699995963,3417.1560948000006,3417.1560948000006,3421.961056100001,3426.659174299999,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Base_X_Back', 'R_Head_Z_For', 'R_Base_Z_Back', 'L_Base_Y_Back', 'L_Base_Z_For', 'L_Head_Y_Back']",False,R_Torso_Z_For,6,robot,6,True,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\R_Torso_Z_For.mp4,22,,,,,,,,,,,,,0,160,160,160,,,,,,,,,,,,,,,,,3474.318880499999,3475.4096713,,,,,,,,,3484.015551700002,3484.015551700002,3484.015551700002,3484.015551700002,3484.015551700002,3484.015551700002,3484.015551700002,3484.015551700002,None,None,None,,,,,,,,,,,3435.0133386000016,3435.0133386000016,space,16.146555999997872,,,,3475.4096713,3475.4096713,3475.4096713,n,8.557927899995775,,,3470.677539100001,3475.4096713,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Arm_Y_Back', 'R_Base_Z_For', 'R_Head_Z_For', 'L_Arm_Y_For', 'R_Torso_Y_Back', 'R_Torso_X_For']",True,R_Torso_X_For,6,robot,6,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,22,,,,,,,,,,,,,0,161,161,161,,,,,,,,,,,,,,,,,3507.3207177000004,3508.4102743000003,,,,,,,,,3512.048209299999,3512.048209299999,3512.048209299999,3512.048209299999,3512.048209299999,3512.048209299999,3512.048209299999,3512.048209299999,None,None,None,,,,,,,,,,,3484.015551700002,3484.015551700002,None,,,,,3508.4102743000003,3508.4102743000003,3508.4102743000003,c,3.5494711000010284,3484.015551700002,3484.015551700002,3503.6915780000018,3508.4102743000003,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Arm_X_Back', 'R_Torso_Y_For', 'L_Base_X_Back', 'R_Base_Y_For', 'R_Head_X_Back', 'L_Head_Y_Back']",False,R_Arm_Y_Back,6,robot,6,False,False,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,22,,,,,,,,,,,,,0,162,162,162,,,,,,,,,,,,,,,,,3535.3178819000022,3513.1221791000025,,,,,,,,,3541.0642136000024,3541.0642136000024,3541.0642136000024,3541.0642136000024,3541.0642136000024,3541.0642136000024,3541.0642136000024,3541.0642136000024,None,None,None,,,,,,,,,,,3512.048209299999,3512.048209299999,None,,,,,3536.4103061000023,3536.4103061000023,3536.4103061000023,n,4.620914599998287,3512.048209299999,3512.048209299999,3531.6878875,3536.4103061000023,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Arm_Z_Back', 'L_Torso_X_Back', 'R_Head_Z_For', 'R_Head_Y_Back', 'L_Head_Y_For', 'R_Arm_Y_Back']",True,R_Head_Y_Back,6,robot,6,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,22,,,,,,,,,,,,,0,163,163,163,,,,,,,,,,,,,,,,,3564.381233,3565.4589357000004,,,,,,,,,3569.7985407000015,3569.7985407000015,3569.7985407000015,3569.7985407000015,3569.7985407000015,3569.7985407000015,3569.7985407000015,3569.7985407000015,None,None,None,,,,,,,,,,,3541.0642136000024,3541.0642136000024,None,,,,,3565.4589357000004,3565.4589357000004,3565.4589357000004,c,4.3009460999983276,3541.0642136000024,3541.0642136000024,3560.7480295999994,3565.4589357000004,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Arm_Y_For', 'R_Head_Y_Back', 'L_Torso_Y_Back', 'R_Torso_X_Back', 'R_Torso_Y_Back', 'L_Arm_Z_Back']",False,R_Torso_Z_For,6,robot,6,False,False,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\R_Torso_Z_For.mp4,22,,,,,,,,,,,,,0,164,164,164,,,,,,,,,,,,,,,,,3592.8546220999997,3593.9424443999997,,,,,,,,,3598.8248588999995,3598.8248588999995,3598.8248588999995,3598.8248588999995,3598.8248588999995,3598.8248588999995,3598.8248588999995,3598.8248588999995,None,None,None,,,,,,,,,,,3569.7985407000015,3569.7985407000015,None,,,,,3593.9424443999997,3593.9424443999997,3593.9424443999997,n,4.856734299997697,3569.7985407000015,3569.7985407000015,3589.2281473000003,3593.9424443999997,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Head_X_Back', 'R_Head_Z_For', 'L_Torso_Y_For', 'L_Base_Z_For', 'L_Torso_Z_Back', 'L_Head_Y_For']",False,R_Base_X_Back,6,robot,6,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Base_X_Back.mp4,22,,,,,,,,,,,,,0,165,165,165,,,,,,,,,,,,,,,,,3622.017732799999,3599.906385500002,,,,,,,,,3630.957467600001,3630.957467600001,3630.957467600001,3630.957467600001,3630.957467600001,3630.957467600001,3630.957467600001,3630.957467600001,None,None,None,,,,,,,,,,,3598.8248588999995,3598.8248588999995,None,,,,,3623.1110444000005,3623.1110444000005,3623.1110444000005,n,7.807587899997088,3598.8248588999995,3598.8248588999995,3618.383959900002,3623.1110444000005,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Torso_Y_For', 'L_Base_Y_Back', 'R_Arm_Y_Back', 'L_Arm_Z_For', 'L_Head_Y_For', 'R_Head_Z_Back']",True,L_Torso_Y_For,6,robot,6,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\L_Torso_Y_For.mp4,22,,,,,,,,,,,,,0,166,166,166,,,,,,,,,,,,,,,,,3654.2047932000023,3655.294868500001,,,,,,,,,3659.6110069000024,3659.6110069000024,3659.6110069000024,3659.6110069000024,3659.6110069000024,3659.6110069000024,3659.6110069000024,3659.6110069000024,None,None,None,,,,,,,,,,,3630.957467600001,3630.957467600001,None,,,,,3655.294868500001,3655.294868500001,3655.294868500001,c,4.272717599998941,3630.957467600001,3630.957467600001,3650.5745779999997,3655.294868500001,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Torso_Z_For', 'L_Torso_Y_Back', 'L_Arm_Z_For', 'L_Head_Z_Back', 'L_Torso_Z_For', 'R_Torso_X_Back']",True,R_Torso_Z_For,6,robot,6,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\R_Torso_Z_For.mp4,22,,,,,,,,,,,,,0,167,167,167,,,,,,,,,,,,,,,,,3682.8035505000007,3683.8924267,,,,,,,,,3688.212565900001,3688.212565900001,3688.212565900001,3688.212565900001,3688.212565900001,3688.212565900001,3688.212565900001,3688.212565900001,None,None,None,,,,,,,,,,,3659.6110069000024,3659.6110069000024,None,,,,,3683.8924267,3683.8924267,3683.8924267,c,4.2902988999976515,3659.6110069000024,3659.6110069000024,3679.1733972,3683.8924267,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Head_Z_For', 'L_Torso_X_For', 'R_Base_Y_Back', 'L_Base_X_Back', 'R_Torso_X_For', 'L_Torso_X_Back']",True,L_Head_Z_For,6,robot,6,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Head_Z_For.mp4,22,,,,,,,,,,,,,0,168,168,168,,,,,,,,,,,,,,,,,3711.4857188999995,3712.579291599999,,,,,,,,,3717.9309950000024,3717.9309950000024,3717.9309950000024,3717.9309950000024,3717.9309950000024,3717.9309950000024,3717.9309950000024,3717.9309950000024,None,None,None,,,,,,,,,,,3688.212565900001,3688.212565900001,None,,,,,3712.579291599999,3712.579291599999,3712.579291599999,c,5.316886999999042,3688.212565900001,3688.212565900001,3707.8541932000007,3712.579291599999,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Base_Y_For', 'R_Base_X_Back', 'L_Torso_X_For', 'L_Torso_Z_For', 'R_Arm_Z_Back', 'R_Torso_Y_For']",False,R_Arm_Y_For,6,robot,6,False,True,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,22,,,,,,,,,,,,,0,169,169,169,,,,,,,,,,,,,,,,,3741.214815800002,3742.2929724000023,,,,,,,,,3746.982405900002,3750.9313559,3746.982405900002,3750.9313559,3746.982405900002,3750.9313559,3746.982405900002,3750.9313559,100.5246913580247,2.9937351000007766,space,,,3.8893182999981946,,,,,,,,3717.9309950000024,3717.9309950000024,None,,,,,3742.2929724000023,3742.2929724000023,3742.2929724000023,n,4.6192176999993535,3717.9309950000024,3717.9309950000024,3737.591420500001,3742.2929724000023,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Arm_Z_For', 'L_Torso_Z_For', 'L_Arm_Y_For', 'R_Base_Z_Back']",True,R_Base_Z_Back,4,robot,6,True,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,22,,,,,,,,,,,,,0,170,170,170,,,,,,,,,,,,,,,,,3769.8149298999997,3770.8926788000026,,,,,,,,,3774.7285819000026,3774.7285819000026,3774.7285819000026,3774.7285819000026,3774.7285819000026,3774.7285819000026,3774.7285819000026,3774.7285819000026,None,None,None,,,,,,,,,,,3750.9313559,3750.9313559,space,3.1087635999992926,,,,3770.8926788000026,3770.8926788000026,3770.8926788000026,c,3.7940809999981866,,,3766.2931640999996,3770.8926788000026,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Torso_X_Back', 'L_Base_Y_Back', 'L_Torso_X_Back', 'R_Torso_Z_Back']",False,L_Base_X_For,4,robot,6,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\L_Base_X_For.mp4,22,,,,,,,,,,,,,0,171,171,171,,,,,,,,,,,,,,,,,3790.5576274000014,3791.644520900001,,,,,,,,,3796.510646400002,3796.510646400002,3796.510646400002,3796.510646400002,3796.510646400002,3796.510646400002,3796.510646400002,3796.510646400002,None,None,None,,,,,,,,,,,3774.7285819000026,3774.7285819000026,None,,,,,3791.644520900001,3791.644520900001,3791.644520900001,n,4.835166799997751,3774.7285819000026,3774.7285819000026,3786.9253274000002,3791.644520900001,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Arm_Z_For', 'R_Torso_X_Back', 'L_Torso_Z_Back', 'R_Arm_Y_Back']",True,R_Arm_Z_For,4,robot,6,False,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\R_Arm_Z_For.mp4,22,,,,,,,,,,,,,0,172,172,172,,,,,,,,,,,,,,,,,3812.251852600002,3797.5893376999993,,,,,,,,,3820.4060953000007,3820.4060953000007,3820.4060953000007,3820.4060953000007,3820.4060953000007,3820.4060953000007,3820.4060953000007,3820.4060953000007,None,None,None,,,,,,,,,,,3796.510646400002,3796.510646400002,None,,,,,3813.343234300002,3813.343234300002,3813.343234300002,c,7.0325240999973175,3796.510646400002,3796.510646400002,3808.6097229000006,3813.343234300002,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Torso_Y_Back', 'L_Head_Z_For', 'R_Torso_Y_For', 'R_Base_Z_Back']",False,R_Head_Z_Back,4,robot,6,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,22,,,,,,,,,,,,,0,173,173,173,,,,,,,,,,,,,,,,,3836.0650994000025,3837.1462143999997,,,,,,,,,3841.2064095999995,3841.2064095999995,3841.2064095999995,3841.2064095999995,3841.2064095999995,3841.2064095999995,3841.2064095999995,3841.2064095999995,None,None,None,,,,,,,,,,,3820.4060953000007,3820.4060953000007,None,,,,,3837.1462143999997,3837.1462143999997,3837.1462143999997,n,4.0214169999981095,3820.4060953000007,3820.4060953000007,3832.543144700001,3837.1462143999997,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Torso_Z_For', 'L_Torso_X_Back', 'R_Base_Z_For', 'L_Head_Z_For']",True,L_Torso_Z_For,4,robot,6,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Torso_Z_For.mp4,22,,,,,,,,,,,,,0,174,174,174,,,,,,,,,,,,,,,,,3857.0697132999994,3858.1592507000023,,,,,,,,,3863.5897024000005,3863.5897024000005,3863.5897024000005,3863.5897024000005,3863.5897024000005,3863.5897024000005,3863.5897024000005,3863.5897024000005,None,None,None,,,,,,,,,,,3841.2064095999995,3841.2064095999995,None,,,,,3858.1592507000023,3858.1592507000023,3858.1592507000023,n,5.400641299997005,3841.2064095999995,3841.2064095999995,3853.4383382000015,3858.1592507000023,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['R_Head_X_For', 'R_Torso_Y_For', 'R_Head_X_Back', 'R_Base_Y_For']",True,R_Torso_Y_For,4,robot,6,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\R_Torso_Y_For.mp4,22,,,,,,,,,,,,,0,175,175,175,,,,,,,,,,,,,,,,,3879.470251900002,3880.5605926000026,,,,,,,,,3884.9095412000024,3884.9095412000024,3884.9095412000024,3884.9095412000024,3884.9095412000024,3884.9095412000024,3884.9095412000024,3884.9095412000024,None,None,None,,,,,,,,,,,3863.5897024000005,3863.5897024000005,None,,,,,3880.5605926000026,3880.5605926000026,3880.5605926000026,c,4.310300499999357,3863.5897024000005,3863.5897024000005,3875.838704900001,3880.5605926000026,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Torso_X_For', 'R_Base_X_Back', 'L_Base_Z_For', 'L_Head_Y_Back']",True,L_Head_Y_Back,4,robot,6,False,False,"['robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,22,,,,,,,,,,,,,0,176,176,176,,,,,,,,,,,,,,,,,3900.7698439000014,3901.861594000002,,,,,,,,,3905.510022000002,3905.510022000002,3905.510022000002,3905.510022000002,3905.510022000002,3905.510022000002,3905.510022000002,3905.510022000002,None,None,None,,,,,,,,,,,3884.9095412000024,3884.9095412000024,None,,,,,3901.861594000002,3901.861594000002,3901.861594000002,c,3.4891785999989224,3884.9095412000024,3884.9095412000024,3897.139132100001,3901.861594000002,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Base_Z_For', 'R_Base_X_Back', 'R_Torso_Z_Back', 'R_Torso_X_Back']",False,L_Arm_Z_For,4,robot,6,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\L_Arm_Z_For.mp4,22,,,,,,,,,,,,,0,177,177,177,,,,,,,,,,,,,,,,,3921.387116400001,3922.4765953000024,,,,,,,,,3926.115181500001,3926.115181500001,3926.115181500001,3926.115181500001,3926.115181500001,3926.115181500001,3926.115181500001,3926.115181500001,None,None,None,,,,,,,,,,,3905.510022000002,3905.510022000002,None,,,,,3922.4765953000024,3922.4765953000024,3922.4765953000024,n,3.410449699995297,3905.510022000002,3905.510022000002,3917.7563948000025,3922.4765953000024,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
"['L_Base_Z_For', 'R_Arm_Z_Back', 'R_Torso_Z_Back', 'R_Arm_X_Back']",False,R_Torso_Y_For,4,robot,6,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\R_Torso_Y_For.mp4,22,,,,,,,,,,,,,0,178,178,178,,,,,,,,,,,,,,,,,3941.968154500002,3927.1907152999993,,,,,,,,,3947.324664300002,3947.324664300002,3947.324664300002,3947.324664300002,3947.324664300002,3947.324664300002,3947.324664300002,3947.324664300002,None,None,None,,,,,,,,,,,3926.115181500001,3926.115181500001,None,,,,,3943.061033400001,3943.061033400001,3943.061033400001,n,4.2266696999995474,3926.115181500001,3926.115181500001,3938.3375108,3943.061033400001,22,001,2024-08-01_13h11.24.718,robot_sternberg_sign,2022.2.5,60.05439727346326,
