sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,49.88174219999996,49.88174219999996,f,385.87856020000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
,,,,,,,,,,,,,,,,,,,,,,,,,435.8212388000002,435.8212388000002,space,45.86080769999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
G,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,566,566,566,,,,,,,,,,,,,3318.5058362,,,,,,,,3321.7987869999997,3321.7987869999997,3321.7987869999997,3321.7987869999997,3321.7987869999997,3321.7987869999997,3321.7987869999997,3321.7987869999997,None,None,None,,,,,,,,,,,3318.5058362,3318.5058362,None,,,3319.5720838999996,n,0.34202170000025944,3318.5058362,3318.5058362,3319.5720838999996,3321.7987869999997,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
H,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,567,567,567,,,,,,,,,,,,,3321.7987869999997,3322.8581617,,,,,,,3324.8833986,3324.8833986,3324.8833986,3324.8833986,3324.8833986,3324.8833986,3324.8833986,3324.8833986,None,None,None,,,,,,,,,,,3321.7987869999997,3321.7987869999997,None,,,3322.8581617,n,0.479779199999939,3321.7987869999997,3321.7987869999997,3322.8581617,3324.8833986,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
F,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,568,568,568,,,,,,,,,,,,,3324.8833986,3325.9403048000004,,,,,,,3327.9713150999996,3327.9713150999996,3327.9713150999996,3327.9713150999996,3327.9713150999996,3327.9713150999996,3327.9713150999996,3327.9713150999996,None,None,None,,,,,,,,,,,3324.8833986,3324.8833986,None,,,3325.9403048000004,n,0.9569708999997601,3324.8833986,3324.8833986,3325.9403048000004,3327.9713150999996,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
H,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,569,569,569,,,,,,,,,,,,,3327.9713150999996,3329.0242960000005,,,,,,,3331.0534697000003,3331.0534697000003,3331.0534697000003,3331.0534697000003,3331.0534697000003,3331.0534697000003,3331.0534697000003,3331.0534697000003,None,None,None,,,,,,,,,,,3327.9713150999996,3327.9713150999996,None,,,3329.0242960000005,n,1.2255965000003926,3327.9713150999996,3327.9713150999996,3329.0242960000005,3331.0534697000003,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
W,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,570,570,570,,,,,,,,,,,,,3331.0534697000003,3332.1072959000003,,,,,,,3334.3400517,3334.3400517,3334.3400517,3334.3400517,3334.3400517,3334.3400517,3334.3400517,3334.3400517,None,None,None,,,,,,,,,,,3331.0534697000003,3331.0534697000003,None,,,3332.1072959000003,n,0.4236234999989392,3331.0534697000003,3331.0534697000003,3332.1072959000003,3334.3400517,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
M,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,571,571,571,,,,,,,,,,,,,3334.3400517,,,,,,,,3337.4513259000005,3337.4513259000005,3337.4513259000005,3337.4513259000005,3337.4513259000005,3337.4513259000005,3337.4513259000005,3337.4513259000005,None,None,None,,,,,,,,,,,3334.3400517,3334.3400517,None,,,3335.4172752000004,n,0.3693673999996463,3334.3400517,3334.3400517,3335.4172752000004,3337.4513259000005,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
W,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,572,572,572,,,,,,,,,,,,,3337.4513259000005,3338.5169128,,,,,,,3340.5429923,3340.5429923,3340.5429923,3340.5429923,3340.5429923,3340.5429923,3340.5429923,3340.5429923,None,None,None,,,,,,,,,,,3337.4513259000005,3337.4513259000005,None,,,3338.5169128,n,0.3331455999996251,3337.4513259000005,3337.4513259000005,3338.5169128,3340.5429923,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
F,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,573,573,573,,,,,,,,,,,,,3340.5429923,3341.6081599999998,,,,,,,3343.6340995,3343.6340995,3343.6340995,3343.6340995,3343.6340995,3343.6340995,3343.6340995,3343.6340995,None,None,None,,,,,,,,,,,3340.5429923,3340.5429923,None,,,3341.6081599999998,n,0.5457491999995909,3340.5429923,3340.5429923,3341.6081599999998,3343.6340995,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
W,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,574,574,574,,,,,,,,,,,,,3343.6340995,3344.6907078000004,,,,,,,3346.7158741000003,3346.7158741000003,3346.7158741000003,3346.7158741000003,3346.7158741000003,3346.7158741000003,3346.7158741000003,3346.7158741000003,None,None,None,,,,,,,,,,,3343.6340995,3343.6340995,None,,,3344.6907078000004,n,0.6714156999996703,3343.6340995,3343.6340995,3344.6907078000004,3346.7158741000003,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
W,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,575,575,575,,,,,,,,,,,,,3346.7158741000003,3347.7725044999997,,,,,,,3350.003506,3350.003506,3350.003506,3350.003506,3350.003506,3350.003506,3350.003506,3350.003506,None,None,None,,,,,,,,,,,3346.7158741000003,3346.7158741000003,None,,,3347.7725044999997,n,0.3263973999992231,3346.7158741000003,3346.7158741000003,3347.7725044999997,3350.003506,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
J,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,576,576,576,,,,,,,,,,,,,3350.003506,3351.0566357,,,,,,,3353.0831383000004,3353.0831383000004,3353.0831383000004,3353.0831383000004,3353.0831383000004,3353.0831383000004,3353.0831383000004,3353.0831383000004,None,None,None,,,,,,,,,,,3350.003506,3350.003506,None,,,3351.0566357,n,0.6333022999997411,3350.003506,3350.003506,3351.0566357,3353.0831383000004,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
Q,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,577,577,577,,,,,,,,,,,,,3353.0831383000004,3354.139682,,,,,,,3356.370983,3356.370983,3356.370983,3356.370983,3356.370983,3356.370983,3356.370983,3356.370983,None,None,None,,,,,,,,,,,3353.0831383000004,3353.0831383000004,None,,,3354.139682,n,0.26223620000018855,3353.0831383000004,3353.0831383000004,3354.139682,3356.370983,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
B,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,578,578,578,,,,,,,,,,,,,3356.370983,3357.4253534,,,,,,,3359.4543382,3359.4543382,3359.4543382,3359.4543382,3359.4543382,3359.4543382,3359.4543382,3359.4543382,None,None,None,,,,,,,,,,,3356.370983,3356.370983,None,,,3357.4253534,n,0.21676010000010137,3356.370983,3356.370983,3357.4253534,3359.4543382,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
M,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,579,579,579,,,,,,,,,,,,,3359.4543382,3360.5082036000003,,,,,,,3362.5323271999996,3362.5323271999996,3362.5323271999996,3362.5323271999996,3362.5323271999996,3362.5323271999996,3362.5323271999996,3362.5323271999996,None,None,None,,,,,,,,,,,3359.4543382,3359.4543382,None,,,3360.5082036000003,n,0.5899264999998195,3359.4543382,3359.4543382,3360.5082036000003,3362.5323271999996,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
B,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,580,580,580,,,,,,,,,,,,,3362.5323271999996,3363.5902990000004,,,,,,,3365.8201539,3365.8201539,3365.8201539,3365.8201539,3365.8201539,3365.8201539,3365.8201539,3365.8201539,None,None,None,,,,,,,,,,,3362.5323271999996,3362.5323271999996,None,,,3363.5902990000004,n,0.5873448000002099,3362.5323271999996,3362.5323271999996,3363.5902990000004,3365.8201539,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
G,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,581,581,581,,,,,,,,,,,,,3365.8201539,3366.8748133,,,,,,,3368.9070417000003,3368.9070417000003,3368.9070417000003,3368.9070417000003,3368.9070417000003,3368.9070417000003,3368.9070417000003,3368.9070417000003,None,None,None,,,,,,,,,,,3365.8201539,3365.8201539,None,,,3366.8748133,n,0.2800851000001785,3365.8201539,3365.8201539,3366.8748133,3368.9070417000003,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
G,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,582,582,582,,,,,,,,,,,,,3368.9070417000003,,,,,,,,3372.0035838000003,3372.0035838000003,3372.0035838000003,3372.0035838000003,3372.0035838000003,3372.0035838000003,3372.0035838000003,3372.0035838000003,None,None,None,,,,,,,,,,,3368.9070417000003,3368.9070417000003,None,,,3369.9730022000003,n,0.3490830000000642,3368.9070417000003,3368.9070417000003,3369.9730022000003,3372.0035838000003,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,583,583,583,,,,,,,,,,,,,3372.0035838000003,3373.0591313000004,,,,,,,3375.0921940999997,3375.0921940999997,3375.0921940999997,3375.0921940999997,3375.0921940999997,3375.0921940999997,3375.0921940999997,3375.0921940999997,None,None,None,,,,,,,,,,,3372.0035838000003,3372.0035838000003,None,,,3373.0591313000004,n,0.47136369999952876,3372.0035838000003,3372.0035838000003,3373.0591313000004,3375.0921940999997,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
T,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,584,584,584,,,,,,,,,,,,,3375.0921940999997,3376.1558519,,,,,,,3378.1825169000003,3378.1825169000003,3378.1825169000003,3378.1825169000003,3378.1825169000003,3378.1825169000003,3378.1825169000003,3378.1825169000003,None,None,None,,,,,,,,,,,3375.0921940999997,3375.0921940999997,None,,,3376.1558519,n,0.5341543999993519,3375.0921940999997,3375.0921940999997,3376.1558519,3378.1825169000003,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,585,585,585,,,,,,,,,,,,,3378.1825169000003,3379.2411042000003,,,,,,,3381.2677722999997,3381.2677722999997,3381.2677722999997,3381.2677722999997,3381.2677722999997,3381.2677722999997,3381.2677722999997,3381.2677722999997,None,None,None,,,,,,,,,,,3378.1825169000003,3378.1825169000003,None,,,3379.2411042000003,c,0.9285140000001775,3378.1825169000003,3378.1825169000003,3379.2411042000003,3381.2677722999997,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
D,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,586,586,586,,,,,,,,,,,,,3381.2677722999997,3382.3247338,,,,,,,3384.3599006000004,3384.3599006000004,3384.3599006000004,3384.3599006000004,3384.3599006000004,3384.3599006000004,3384.3599006000004,3384.3599006000004,None,None,None,,,,,,,,,,,3381.2677722999997,3381.2677722999997,None,,,3382.3247338,n,0.9246376000000964,3381.2677722999997,3381.2677722999997,3382.3247338,3384.3599006000004,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
T,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,587,587,587,,,,,,,,,,,,,3384.3599006000004,3385.4328287999997,,,,,,,3387.4647095,3387.4647095,3387.4647095,3387.4647095,3387.4647095,3387.4647095,3387.4647095,3387.4647095,None,None,None,,,,,,,,,,,3384.3599006000004,3384.3599006000004,None,,,3385.4328287999997,n,1.5841497999999774,3384.3599006000004,3384.3599006000004,3385.4328287999997,3387.4647095,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
W,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,588,588,588,,,,,,,,,,,,,3387.4647095,3388.5241125000002,,,,,,,3390.5536647,3390.5536647,3390.5536647,3390.5536647,3390.5536647,3390.5536647,3390.5536647,3390.5536647,None,None,None,,,,,,,,,,,3387.4647095,3387.4647095,None,,,3388.5241125000002,n,1.40612019999935,3387.4647095,3387.4647095,3388.5241125000002,3390.5536647,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,589,589,589,,,,,,,,,,,,,3390.5536647,3391.6079452000004,,,,,,,3393.8415034,3393.8415034,3393.8415034,3393.8415034,3393.8415034,3393.8415034,3393.8415034,3393.8415034,None,None,None,,,,,,,,,,,3390.5536647,3390.5536647,None,,,3391.6079452000004,n,0.47376559999975143,3390.5536647,3390.5536647,3391.6079452000004,3393.8415034,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
H,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,590,590,590,,,,,,,,,,,,,3393.8415034,3394.9086743999997,,,,,,,3396.9340344,3396.9340344,3396.9340344,3396.9340344,3396.9340344,3396.9340344,3396.9340344,3396.9340344,None,None,None,,,,,,,,,,,3393.8415034,3393.8415034,None,,,3394.9086743999997,n,0.30186589999902935,3393.8415034,3393.8415034,3394.9086743999997,3396.9340344,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
Z,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,591,591,591,,,,,,,,,,,,,3396.9340344,3397.9914129,,,,,,,3400.0245012000005,3400.0245012000005,3400.0245012000005,3400.0245012000005,3400.0245012000005,3400.0245012000005,3400.0245012000005,3400.0245012000005,None,None,None,,,,,,,,,,,3396.9340344,3396.9340344,None,,,3397.9914129,n,0.7468045999994501,3396.9340344,3396.9340344,3397.9914129,3400.0245012000005,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
K,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,592,592,592,,,,,,,,,,,,,3400.0245012000005,3401.0901052,,,,,,,3403.3152244000003,3403.3152244000003,3403.3152244000003,3403.3152244000003,3403.3152244000003,3403.3152244000003,3403.3152244000003,3403.3152244000003,None,None,None,,,,,,,,,,,3400.0245012000005,3400.0245012000005,None,,,3401.0901052,n,0.3761587999997573,3400.0245012000005,3400.0245012000005,3401.0901052,3403.3152244000003,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
B,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,593,593,593,,,,,,,,,,,,,3403.3152244000003,3404.374243,,,,,,,3406.6074218000003,3406.6074218000003,3406.6074218000003,3406.6074218000003,3406.6074218000003,3406.6074218000003,3406.6074218000003,3406.6074218000003,None,None,None,,,,,,,,,,,3403.3152244000003,3403.3152244000003,None,,,3404.374243,n,0.22036250000019209,3403.3152244000003,3403.3152244000003,3404.374243,3406.6074218000003,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
D,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,594,594,594,,,,,,,,,,,,,3406.6074218000003,,,,,,,,3409.9065148,3409.9065148,3409.9065148,3409.9065148,3409.9065148,3409.9065148,3409.9065148,3409.9065148,None,None,None,,,,,,,,,,,3406.6074218000003,3406.6074218000003,None,,,3407.6741027999997,n,0.26452529999914987,3406.6074218000003,3406.6074218000003,3407.6741027999997,3409.9065148,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
J,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,595,595,595,,,,,,,,,,,,,3409.9065148,,,,,,,,3412.9989384,3412.9989384,3412.9989384,3412.9989384,3412.9989384,3412.9989384,3412.9989384,3412.9989384,None,None,None,,,,,,,,,,,3409.9065148,3409.9065148,None,,,3410.9743238,n,0.2764542999993864,3409.9065148,3409.9065148,3410.9743238,3412.9989384,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
Q,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,596,596,596,,,,,,,,,,,,,3412.9989384,3414.0572032,,,,,,,3416.0871591000005,3416.0871591000005,3416.0871591000005,3416.0871591000005,3416.0871591000005,3416.0871591000005,3416.0871591000005,3416.0871591000005,None,None,None,,,,,,,,,,,3412.9989384,3412.9989384,None,,,3414.0572032,n,0.2738913999992292,3412.9989384,3412.9989384,3414.0572032,3416.0871591000005,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
T,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,597,597,597,,,,,,,,,,,,,3416.0871591000005,3417.1410799000005,,,,,,,3419.1650711,3419.1650711,3419.1650711,3419.1650711,3419.1650711,3419.1650711,3419.1650711,3419.1650711,None,None,None,,,,,,,,,,,3416.0871591000005,3416.0871591000005,None,,,3417.1410799000005,n,0.24486909999905038,3416.0871591000005,3416.0871591000005,3417.1410799000005,3419.1650711,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
Q,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,598,598,598,,,,,,,,,,,,,3419.1650711,3420.2239159,,,,,,,3422.4507925999997,3422.4507925999997,3422.4507925999997,3422.4507925999997,3422.4507925999997,3422.4507925999997,3422.4507925999997,3422.4507925999997,None,None,None,,,,,,,,,,,3419.1650711,3419.1650711,None,,,3420.2239159,n,0.23476529999970808,3419.1650711,3419.1650711,3420.2239159,3422.4507925999997,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
T,True,2,letter,2,False,True,robot_stimuli\\filler.mp4,1,,,,,,,,,0,599,599,599,,,,,,,,,,,,,3422.4507925999997,3423.5073478000004,,,,,,,3425.7652746000003,3430.3258379,3425.7652746000003,3430.3258379,3425.7652746000003,3430.3258379,3425.7652746000003,3430.3258379,49.907407407407405,3.887082599999303,space,,,,4.492113899999822,,,,,,,3422.4507925999997,3422.4507925999997,None,,,3423.5073478000004,n,0.3275101999988692,3422.4507925999997,3422.4507925999997,3423.5073478000004,3425.7652746000003,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_X_Back,False,3,robot,3,True,False,robot_stimuli\L_Arm_X_Back.mp4,1,,,,,,,,,0,600,600,600,,,,,,,,,,,,,3438.3204751000003,3439.4076541000004,,,,,,,3443.0500804000003,3443.0500804000003,3443.0500804000003,3443.0500804000003,3443.0500804000003,3443.0500804000003,3443.0500804000003,3443.0500804000003,None,None,None,,,,,,,,,,,3430.3258379,3430.3258379,space,7.972714399999859,3439.4076541000004,3439.4076541000004,n,2.2426379999997152,,,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_X_Back,False,3,robot,3,False,False,robot_stimuli\L_Torso_X_Back.mp4,1,,,,,,,,,0,601,601,601,,,,,,,,,,,,,3443.0500804000003,3444.1467958000003,,,,,,,3447.7862015,3447.7862015,3447.7862015,3447.7862015,3447.7862015,3447.7862015,3447.7862015,3447.7862015,None,None,None,,,,,,,,,,,3443.0500804000003,3443.0500804000003,None,,3444.1467958000003,3444.1467958000003,n,1.191697600000225,3443.0500804000003,3443.0500804000003,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Base_Z_Back,False,3,robot,3,False,False,robot_stimuli\L_Base_Z_Back.mp4,1,,,,,,,,,0,602,602,602,,,,,,,,,,,,,3447.7862015,3448.8657315,,,,,,,3452.4961543,3452.4961543,3452.4961543,3452.4961543,3452.4961543,3452.4961543,3452.4961543,3452.4961543,None,None,None,,,,,,,,,,,3447.7862015,3447.7862015,None,,3448.8657315,3448.8657315,n,0.43145169999934296,3447.7862015,3447.7862015,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Arm_X_Back,True,3,robot,3,False,False,robot_stimuli\L_Arm_X_Back.mp4,1,,,,,,,,,0,603,603,603,,,,,,,,,,,,,3452.4961543,3453.5799153,,,,,,,3457.2229162000003,3457.2229162000003,3457.2229162000003,3457.2229162000003,3457.2229162000003,3457.2229162000003,3457.2229162000003,3457.2229162000003,None,None,None,,,,,,,,,,,3452.4961543,3452.4961543,None,,3453.5799153,3453.5799153,n,3.5827765000003637,3452.4961543,3452.4961543,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_Z_For,False,3,robot,3,False,False,robot_stimuli\L_Head_Z_For.mp4,1,,,,,,,,,0,604,604,604,,,,,,,,,,,,,3457.2229162000003,,,,,,,,3461.9721709000005,3461.9721709000005,3461.9721709000005,3461.9721709000005,3461.9721709000005,3461.9721709000005,3461.9721709000005,3461.9721709000005,None,None,None,,,,,,,,,,,3457.2229162000003,3457.2229162000003,None,,3458.328896,3458.328896,n,2.1765395999991597,3457.2229162000003,3457.2229162000003,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Torso_Y_Back,False,3,robot,3,False,False,robot_stimuli\R_Torso_Y_Back.mp4,1,,,,,,,,,0,605,605,605,,,,,,,,,,,,,3461.9721709000005,,,,,,,,3466.7206573000003,3466.7206573000003,3466.7206573000003,3466.7206573000003,3466.7206573000003,3466.7206573000003,3466.7206573000003,3466.7206573000003,None,None,None,,,,,,,,,,,3461.9721709000005,3461.9721709000005,None,,3463.0802997,3463.0802997,n,1.2330065999994986,3461.9721709000005,3461.9721709000005,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_Z_For,False,3,robot,3,False,False,robot_stimuli\R_Head_Z_For.mp4,1,,,,,,,,,0,606,606,606,,,,,,,,,,,,,3466.7206573000003,3467.8028981999996,,,,,,,3471.4528546,3471.4528546,3471.4528546,3471.4528546,3471.4528546,3471.4528546,3471.4528546,3471.4528546,None,None,None,,,,,,,,,,,3466.7206573000003,3466.7206573000003,None,,3467.8028981999996,3467.8028981999996,None,,3466.7206573000003,3466.7206573000003,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Head_X_For,False,3,robot,3,False,False,robot_stimuli\L_Head_X_For.mp4,1,,,,,,,,,0,607,607,607,,,,,,,,,,,,,3471.4528546,3472.5313745000003,,,,,,,3476.2022564999997,3476.2022564999997,3476.2022564999997,3476.2022564999997,3476.2022564999997,3476.2022564999997,3476.2022564999997,3476.2022564999997,None,None,None,,,,,,,,,,,3471.4528546,3471.4528546,None,,3472.5313745000003,3472.5313745000003,n,1.7181982999991305,3471.4528546,3471.4528546,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
L_Torso_X_For,False,3,robot,3,False,False,robot_stimuli\L_Torso_X_For.mp4,1,,,,,,,,,0,608,608,608,,,,,,,,,,,,,3476.2022564999997,3477.2851043,,,,,,,3480.9331082,3480.9331082,3480.9331082,3480.9331082,3480.9331082,3480.9331082,3480.9331082,3480.9331082,None,None,None,,,,,,,,,,,3476.2022564999997,3476.2022564999997,None,,3477.2851043,3477.2851043,n,2.332548399999723,3476.2022564999997,3476.2022564999997,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
R_Head_Z_For,True,3,robot,3,False,False,robot_stimuli\R_Head_Z_For.mp4,1,,,,,,,,,0,609,609,609,,,,,,,,,,,,,3480.9331082,3482.0144747000004,,,,,,,3485.6530198,3485.6530198,3485.6530198,3485.6530198,3485.6530198,3485.6530198,3485.6530198,3485.6530198,None,None,None,,,,,,,,,,,3480.9331082,3480.9331082,None,,3482.0144747000004,3482.0144747000004,n,1.6198914999995395,3480.9331082,3480.9331082,,,1,001,2024-05-24_13h55.46.357,robot_nback_sign,2022.2.5,60.01514782331876,
